Account Number,Situs Address,SaleDate,SalePrice,RMVLAND,RMVIMPR,RMV,AV,Difference,Percent_Difference,Ratio
575845,1520 MADRAS ST SE SALEM OR 97306,2025-03-19,282500.0,0,376470,376470,147820,-93970.0,-24.960820251281643,0.7503917974871835
596904,1135 RURAL AVE SE SALEM OR 97302,2025-03-19,400000.0,194500,167750,362250,103500,37750.0,10.420979986197377,1.1042097998619738
609819,1984 AUDUBON AVE SE SALEM OR 97302,2025-03-19,259900.0,0,160320,160320,81520,99580.0,62.11327345309381,1.621132734530938
342154,6003 BLUE RIVER DR SE SALEM OR 97306,2025-03-19,375000.0,96060,320050,416110,226860,-41110.0,-9.879599144456995,0.90120400855543
334615,3445 TORREY PINES DR S SALEM OR 97302,2025-03-21,1245000.0,218250,891090,1109340,650710,135660.0,12.228892855211207,1.122288928552112
588017,1685 CORINA DR SE SALEM OR 97302,2025-03-21,585000.0,184500,371970,556470,291190,28530.0,5.126961022157529,1.0512696102215753
566155,1329 MERIWEATHER CT SE SALEM OR 97306,2025-03-21,535000.0,165000,305920,470920,249760,64080.0,13.607406778221353,1.1360740677822136
609820,3711 VILLAGE CENTER DR SE SALEM OR 97302,2025-03-21,349900.0,0,219450,219450,111590,130450.0,59.4440647072226,1.594440647072226
554194,4096 CARSON DR SE SALEM OR 97317,2025-03-21,392000.0,137040,230240,367280,171420,24720.0,6.73055979089523,1.0673055979089523
575191,3264 INDIAN WELLS LOOP S SALEM OR 97302,2025-03-21,399900.0,165000,267030,432030,196120,-32130.0,-7.436983542809528,0.9256301645719047
548706,4554 ARABIAN CT SE SALEM OR 97317,2025-03-21,430000.0,134540,286880,421420,172100,8580.0,2.035973613022638,1.0203597361302263
584102,3137 NORTHGATE AVE NE SALEM OR 97301,2025-03-18,407500.0,137040,250240,387280,161060,20220.0,5.22102871307581,1.0522102871307581
567964,2536 BOLTON TER S SALEM OR 97302,2025-03-18,720000.0,188000,426760,614760,322840,105240.0,17.118875658793677,1.1711887565879369
570358,1595 CAMBRIDGE DR SE SALEM OR 97302,2025-03-18,785000.0,184500,551910,736410,447160,48590.0,6.598226531415924,1.0659822653141593
609048,4829 OREGANO AVE NE SALEM OR 97301,2025-03-24,429995.0,137040,289240,426280,211200,3715.0,0.8714929154546308,1.0087149291545463
608982,4814 THYME AVE NE SALEM OR 97301,2025-03-24,435000.0,137040,293050,430090,213130,4910.0,1.141621521076984,1.0114162152107697
568545,335 19TH ST SE SALEM OR 97301,2025-03-24,298000.0,137040,142940,279980,117620,18020.0,6.436174012429459,1.0643617401242946
607142,5424 49TH AVE NE SALEM OR 97305,2025-03-31,475000.0,137040,287770,424810,210450,50190.0,11.81469362773946,1.1181469362773946
555532,4680 WYOMING AVE NE SALEM OR 97305,2025-03-31,410000.0,109920,297450,407370,174130,2630.0,0.6456047327981933,1.006456047327982
566219,6279 FAIRWAY AVE SE SALEM OR 97306,2025-03-26,270000.0,0,289560,289560,122140,-19560.0,-6.755076668048073,0.9324492333195192
576310,5154 PETERSON ST SE SALEM OR 97306,2025-03-26,440000.0,184500,210050,394550,201010,45450.0,11.519452540869345,1.1151945254086935
595446,638 SALEM HEIGHTS AVE S SALEM OR 97302,2025-03-26,335000.0,0,339560,339560,206390,-4560.0,-1.3429143597596889,0.9865708564024032
548923,2216 GREENTREE DR NE SALEM OR 97305,2025-04-25,249900.0,98060,95790,193850,85290,56050.0,28.914108847046688,1.2891410884704668
571927,2490 5TH ST NE SALEM OR 97301,2025-03-27,292000.0,99750,174220,273970,104420,18030.0,6.581012519618937,1.0658101251961893
338842,2242 NOVARE CT SE SALEM OR 97306,2025-03-27,735000.0,193300,511830,705130,349000,29870.0,4.236098308113397,1.042360983081134
338113,3702 COUNTRY CLUB DR S SALEM OR 97302,2025-03-27,825000.0,175000,568100,743100,356040,81900.0,11.02139685102947,1.1102139685102947
582134,4360 SNOWBERRY ST NE SALEM OR 97305,2025-03-27,428000.0,137040,262710,399750,163780,28250.0,7.066916823014384,1.070669168230144
604093,2307 QUAIL RUN LN S SALEM OR 97306,2025-03-27,446000.0,165000,352520,517520,233010,-71520.0,-13.819755758231567,0.8618024424176843
543407,4672 WESTLAWN CT SE SALEM OR 97317,2025-03-28,370000.0,137040,211040,348080,151190,21920.0,6.2974028958860035,1.06297402895886
353532,2157 GIOVANNI AVE S SALEM OR 97306,2025-04-01,759000.0,205000,705890,910890,474390,-151890.0,-16.67490037216349,0.8332509962783651
607318,526 SARAH RENEE AVE SE SALEM OR 97306,2025-04-07,517500.0,165000,308340,473340,242880,44160.0,9.329446064139942,1.0932944606413995
594609,3920 LONE OAK RD SE SALEM OR 97302,2025-04-07,450000.0,165000,284490,449490,234230,510.0,0.11346192351331509,1.0011346192351331
591818,2156 NOMAD CT SE SALEM OR 97306,2025-04-07,871000.0,195000,574910,769910,353650,101090.0,13.13010611629931,1.131301061162993
578341,765 VALLEYWOOD DR SE SALEM OR 97306,2025-03-31,432000.0,165000,298890,463890,246870,-31890.0,-6.874474552156762,0.9312552544784324
568430,404 16TH ST SE SALEM OR 97301,2025-04-07,225000.0,137040,67390,204430,76910,20570.0,10.062123954409822,1.1006212395440982
581575,5576 OAK HEIGHTS CT S SALEM OR 97306,2025-04-02,493803.0,165000,414940,579940,308090,-86137.0,-14.852743387246955,0.8514725661275304
355056,1349 THUNDERBIRD AVE S SALEM OR 97306,2025-04-07,681750.0,165000,636630,801630,374700,-119880.0,-14.954530144829908,0.8504546985517009
543376,4686 HORSESHOE CT SE SALEM OR 97317,2025-03-31,400000.0,137040,242410,379450,177170,20550.0,5.4157332981947555,1.0541573329819476
340227,4042 SPOONER CT S SALEM OR 97302,2025-03-31,665000.0,165000,619780,784780,421470,-119780.0,-15.262876220087158,0.8473712377991284
607261,4738 FANNO RIDGE LN NE SALEM OR 97305,2025-05-12,415000.0,99750,358950,458700,229380,-43700.0,-9.526923915413125,0.9047307608458688
571964,1498 COURT ST NE SALEM OR 97301,2025-04-09,430000.0,128000,380370,508370,238200,-78370.0,-15.415937211086414,0.8458406278891358
522260,4545 SATTER DR NE SALEM OR 97305,2025-04-09,415000.0,137040,317130,454170,218760,-39170.0,-8.62452385670564,0.9137547614329437
343159,189 ROLLING HILLS AVE SE SALEM OR 97306,2025-04-09,615000.0,178000,569850,747850,391450,-132850.0,-17.764257538276393,0.822357424617236
357533,4902 ORBIT AVE NE SALEM OR 97305,2025-04-09,449900.0,137040,274980,412020,229810,37880.0,9.193728459783506,1.091937284597835
561899,3134 COMBER CT NE SALEM OR 97305,2025-04-18,94000.0,98060,32750,130810,49800,-36810.0,-28.14005045485819,0.7185994954514181
587106,4370 ESTHER AVE SE SALEM OR 97302,2025-04-10,400000.0,165000,218840,383840,195180,16160.0,4.210087536473531,1.0421008753647354
571791,1015 HOFFMAN RD NE SALEM OR 97301,2025-04-04,325000.0,137040,238110,375150,167480,-50150.0,-13.367986138877782,0.8663201386112221
595433,606 SALEM HEIGHTS AVE S SALEM OR 97302,2025-04-10,360000.0,0,452380,452380,230900,-92380.0,-20.420885096600202,0.795791149033998
527567,345 WYATT CT NE SALEM OR 97301,2025-04-10,291500.0,137040,88890,225930,90300,65570.0,29.022263532952685,1.2902226353295267
584503,350 SHIPPING ST NE SALEM OR 97301,2025-04-04,685000.0,129750,507780,637530,272970,47470.0,7.4459241133750576,1.0744592411337506
579428,405 KEARNEY ST SE SALEM OR 97302,2025-04-04,339300.0,184500,157380,341880,166160,-2580.0,-0.7546507546507547,0.9924534924534925
567272,840 23RD ST SE SALEM OR 97301,2025-05-23,325000.0,108550,151290,259840,132170,65160.0,25.076970443349754,1.2507697044334976
558552,4014 46TH AVE NE SALEM OR 97305,2025-04-11,435000.0,137040,253510,390550,188580,44450.0,11.381385225963385,1.113813852259634
560376,1756 ICABOD CT NE SALEM OR 97305,2025-04-11,331000.0,98060,62840,160900,99720,170100.0,105.71783716594159,2.0571783716594156
331484,4958 FONTANA ST SE SALEM OR 97317,2025-04-11,399000.0,137040,245390,382430,192710,16570.0,4.332819078001203,1.043328190780012
607193,5620 49TH AVE NE SALEM OR 97305,2025-04-08,509900.0,137040,317810,454850,225720,55050.0,12.1028910629878,1.121028910629878
597076,653 ILLINOIS AVE NE SALEM OR 97301,2025-04-08,400000.0,137040,214620,351660,183690,48340.0,13.74623215605983,1.1374623215605983
596983,2075 UNIVERSITY ST SE SALEM OR 97302,2025-04-15,426681.0,184500,192170,376670,158730,50011.0,13.27713914036159,1.132771391403616
568869,3847 CAVALIER DR S SALEM OR 97302,2025-04-15,630000.0,168000,401120,569120,304620,60880.0,10.697216755692999,1.10697216755693
575904,1956 ROBERTA AVE S SALEM OR 97302,2025-04-16,510000.0,168000,445780,613780,316770,-103780.0,-16.908338492619503,0.830916615073805
340942,2022 VILLAGE CENTER DR SALEM OR 97302,2025-04-16,347000.0,95560,212360,307920,173330,39080.0,12.691608209924658,1.1269160820992465
569745,1710 CINNAMON HILL DR SE SALEM OR 97306,2025-04-15,630000.0,165000,656690,821690,548540,-191690.0,-23.32874928501016,0.7667125071498984
592355,1174 TAMARA AVE S SALEM OR 97306,2025-04-16,480400.0,165000,329430,494430,259280,-14030.0,-2.8376109863883663,0.9716238901361164
568424,411 16TH ST SE SALEM OR 97301,2025-04-16,335000.0,137040,146910,283950,138500,51050.0,17.978517344602924,1.1797851734460292
592292,1025 KAMELA DR S SALEM OR 97306,2025-04-17,535000.0,165000,245140,410140,219430,124860.0,30.443263275954553,1.3044326327595455
570532,2245 CRESTVIEW DR S SALEM OR 97302,2025-04-18,345898.0,98950,243640,342590,198550,3308.0,0.9655856855132958,1.009655856855133
561899,3134 COMBER CT NE SALEM OR 97305,2025-04-18,94000.0,98060,32750,130810,49800,-36810.0,-28.14005045485819,0.7185994954514181
342380,2355 TUSCANA AVE S SALEM OR 97306,2025-04-18,824500.0,185000,859970,1044970,556750,-220470.0,-21.098213345837678,0.7890178665416232
586129,1605 SUMMER ST SE SALEM OR 97302,2025-04-18,505000.0,187500,302340,489840,241380,15160.0,3.0948881267352606,1.0309488812673526
567634,2074 SOUTHAMPTON CT SE SALEM OR 97302,2025-04-18,595000.0,184500,512670,697170,338450,-102170.0,-14.654962204340405,0.853450377956596
578786,4914 SIDDALL ST NE SALEM OR 97305,2025-04-18,450000.0,137040,314390,451430,237770,-1430.0,-0.3167711494583878,0.9968322885054162
592767,1575 ALOHA CT S SALEM OR 97302,2025-04-21,590000.0,185000,373860,558860,318110,31140.0,5.572057402569516,1.0557205740256952
531949,695 PALISADES DR SE SALEM OR 97302,2025-04-21,930000.0,168000,817950,985950,694400,-55950.0,-5.674729955880116,0.9432527004411988
571935,2420 5TH ST NE SALEM OR 97301,2025-04-29,266872.0,99750,119340,219090,81650,47782.0,21.809302113286776,1.2180930211328678
578689,3885 WELTY AVE SE SALEM OR 97302,2025-04-22,410000.0,165000,221150,386150,150400,23850.0,6.17635633821054,1.0617635633821054
595977,3065 CAMELLIA DR S SALEM OR 97302,2025-04-22,550000.0,165000,558210,723210,432910,-173210.0,-23.950166618271318,0.7604983338172868
607148,5508 49TH AVE NE SALEM OR 97305,2025-04-22,489900.0,137040,288150,425190,210640,64710.0,15.219078529598532,1.1521907852959854
558267,4116 47TH AVE NE SALEM OR 97305,2025-04-22,450000.0,137040,257860,394900,192020,55100.0,13.952899468219805,1.139528994682198
356202,5148 SKYLAB AVE NE SALEM OR 97305,2025-04-22,464900.0,137040,324950,461990,266500,2910.0,0.6298837637178294,1.0062988376371782
558539,4555 HERRIN RD NE SALEM OR 97305,2025-04-22,330000.0,137040,226770,363810,184530,-33810.0,-9.29331244330832,0.9070668755669168
338696,5435 SWALLOWTAIL ST SE SALEM OR 97306,2025-04-23,587500.0,184500,414960,599460,365900,-11960.0,-1.9951289493877824,0.9800487105061222
586270,1770 YEW ST SE SALEM OR 97302,2025-04-24,386000.0,182000,155970,337970,128990,48030.0,14.211320531408115,1.1421132053140812
592105,365 MYERS ST S SALEM OR 97302,2025-04-28,415000.0,120000,257000,377000,183470,38000.0,10.079575596816976,1.1007957559681698
583090,1480 SAGINAW ST S SALEM OR 97302,2025-04-28,350000.0,120000,102620,222620,122120,127380.0,57.21857874404815,1.5721857874404814
342388,5772 VERONA ST S SALEM OR 97306,2025-04-28,674999.0,165000,669680,834680,454690,-159681.0,-19.13080461973451,0.8086919538026549
584230,375 STARK ST N SALEM OR 97303,2025-04-28,378000.0,137040,203080,340120,174550,37880.0,11.137245677996,1.11137245677996
583656,440 OXFORD ST SE SALEM OR 97302,2025-04-29,420000.0,184500,235970,420470,238470,-470.0,-0.11177967512545485,0.9988822032487454
583173,2045 LEE ST SE SALEM OR 97301,2025-04-29,306000.0,99750,170120,269870,101090,36130.0,13.387927520658094,1.133879275206581
588222,1525 17TH ST NE SALEM OR 97301,2025-04-25,425000.0,134540,234660,369200,142810,55800.0,15.113759479956663,1.1511375947995666
575729,930 SAND PIPER CT NE SALEM OR 97301,2025-04-30,412000.0,137040,232670,369710,176630,42290.0,11.438695193530064,1.1143869519353007
526924,1480 PARK AVE NE SALEM OR 97301,2025-04-25,353000.0,144540,158470,303010,129100,49990.0,16.497805352958647,1.1649780535295864
543081,568 CITATION DR NE SALEM OR 97301,2025-04-25,390000.0,137040,256710,393750,198290,-3750.0,-0.9523809523809524,0.9904761904761905
571560,1188 EVERGREEN AVE NE SALEM OR 97301,2025-04-25,440000.0,137040,232860,369900,188100,70100.0,18.951067856177346,1.1895106785617735
581328,4925 COLOMA DR SE SALEM OR 97302,2025-04-25,420000.0,165000,240160,405160,195150,14840.0,3.6627505183137523,1.0366275051831375
334728,5510 WIGEON ST SE SALEM OR 97306,2025-04-30,540000.0,168000,560380,728380,417820,-188380.0,-25.862873774678054,0.7413712622532195
573138,4018 LONE OAK RD SE SALEM OR 97302,2025-04-30,360000.0,162500,160620,323120,159930,36880.0,11.413716266402576,1.1141371626640257
532646,1140 PAWNEE CIR SE SALEM OR 97306,2025-04-30,510000.0,145500,295490,440990,300780,69010.0,15.648880927005148,1.1564888092700514
593116,4820 20TH AVE S SALEM OR 97302,2025-04-30,582900.0,165000,362310,527310,313150,55590.0,10.542185811003016,1.1054218581100301
587087,148 GREGORY LN SE SALEM OR 97302,2025-04-30,370000.0,165000,189750,354750,139200,15250.0,4.298801973220578,1.0429880197322057
331723,1812 BAXTER RD SE SALEM OR 97306,2025-04-30,369900.0,184500,151310,335810,166020,34090.0,10.151573806616836,1.1015157380661684
531896,748 BROWNING AVE S SALEM OR 97302,2025-04-30,430000.0,165000,182900,347900,164090,82100.0,23.598735268755387,1.235987352687554
357145,5098 27TH AVE SE SALEM OR 97306,2025-04-30,520000.0,184500,376050,560550,282960,-40550.0,-7.233966639907234,0.9276603336009277
590959,1483 CEDARCREST CT S SALEM OR 97306,2025-05-01,425000.0,165000,227160,392160,194870,32840.0,8.374133006935946,1.0837413300693595
565816,1893 LEXINGTON CIR SE SALEM OR 97306,2025-05-01,405000.0,88950,300120,389070,232120,15930.0,4.094378903539209,1.040943789035392
569080,2965 FREDRICK ST NE SALEM OR 97301,2025-05-06,215000.0,137040,118670,255710,118730,-40710.0,-15.920378553830512,0.8407962144616948
579769,1220 18TH ST NE SALEM OR 97301,2025-05-02,345000.0,137040,174020,311060,117930,33940.0,10.911078248569407,1.109110782485694
581948,1350 15TH ST NE SALEM OR 97301,2025-05-02,355000.0,137040,190620,327660,139010,27340.0,8.344015137642678,1.0834401513764267
586886,5665 SALINAS CT S SALEM OR 97306,2025-05-02,415000.0,165000,222630,387630,192590,27370.0,7.06085700281196,1.0706085700281196
602555,5357 EZRA LN NE SALEM OR 97305,2025-05-02,470000.0,144710,318920,463630,224240,6370.0,1.3739404266333066,1.013739404266333
572524,1911 PARK AVE NE SALEM OR 97301,2025-05-06,420000.0,217040,228870,445910,194000,-25910.0,-5.8105895808571235,0.9418941041914287
588095,1340 VISTA AVE SE SALEM OR 97302,2025-05-07,375000.0,184500,118920,303420,152210,71580.0,23.591061894403797,1.2359106189440379
582799,3485 PRINGLE RD SE SALEM OR 97302,2025-05-07,399900.0,184500,217350,401850,212760,-1950.0,-0.48525569242254574,0.9951474430757745
607189,5564 49TH AVE NE SALEM OR 97305,2025-05-07,450000.0,137040,295210,432250,214230,17750.0,4.1064198958935805,1.0410641989589358
567826,1666 PILGRIM ST SE SALEM OR 97302,2025-05-07,699990.0,187500,515200,702700,397240,-2710.0,-0.3856553294435748,0.9961434467055642
585704,4735 CLARENCE CT SE SALEM OR 97302,2025-05-07,418000.0,165000,210030,375030,186430,42970.0,11.457750046662934,1.1145775004666294
339416,6842 FLICKER DR SE SALEM OR 97306,2025-05-08,691500.0,165000,602030,767030,429840,-75530.0,-9.847072474349112,0.9015292752565088
572625,3240 HOLIDAY DR S SALEM OR 97302,2025-05-08,850000.0,188000,602140,790140,399420,59860.0,7.575872630166806,1.0757587263016681
566972,5083 LINDA CT SE SALEM OR 97306,2025-05-09,511000.0,168000,423070,591070,298670,-80070.0,-13.546618843791766,0.8645338115620823
532626,1125 PAWNEE CIR SE SALEM OR 97306,2025-05-09,459000.0,142500,276760,419260,288380,39740.0,9.478605161474981,1.0947860516147498
567517,679 BREYS AVE NE SALEM OR 97301,2025-05-09,369000.0,137040,133020,270060,102930,98940.0,36.63630304376805,1.3663630304376806
551534,4437 JADE ST NE SALEM OR 97305,2025-05-09,426000.0,137040,275520,412560,203670,13440.0,3.2577079697498545,1.0325770796974985
568761,3430 ABRAMS AVE NE SALEM OR 97301,2025-05-09,445000.0,137040,327600,464640,234580,-19640.0,-4.226928374655648,0.9577307162534435
550569,4617 47TH AVE NE SALEM OR 97305,2025-05-09,425000.0,137040,267810,404850,197550,20150.0,4.977152031616648,1.0497715203161664
587083,112 GREGORY LN SE SALEM OR 97302,2025-05-12,380000.0,165000,169050,334050,164020,45950.0,13.75542583445592,1.1375542583445593
582901,1051 SHAMROCK DR SE SALEM OR 97302,2025-05-12,385000.0,184500,148160,332660,145230,52340.0,15.733782240125052,1.1573378224012505
582187,4311 VASEND CT NE SALEM OR 97305,2025-05-13,487500.0,137040,389830,526870,267910,-39370.0,-7.472431529599331,0.9252756847040067
584228,315 STARK ST N SALEM OR 97303,2025-05-13,400000.0,137040,216710,353750,180170,46250.0,13.074204946996467,1.1307420494699647
573118,4056 ALANA AVE SE SALEM OR 97302,2025-05-13,416100.0,165000,190120,355120,165910,60980.0,17.171660283847714,1.1717166028384771
568196,2208 TRADE ST SE SALEM OR 97301,2025-05-14,375000.0,137040,154300,291340,145410,83660.0,28.71559003226471,1.2871559003226472
557137,3327 FOUR SEASONS CT NE SALEM OR 97305,2025-05-14,395000.0,137040,232930,369970,176550,25030.0,6.765413411898262,1.0676541341189827
574796,1280 ELSER CT SE SALEM OR 97302,2025-05-16,540000.0,184500,298960,483460,303060,56540.0,11.694866173002936,1.1169486617300293
589077,747 CHURCH ST SE SALEM OR 97301,2025-05-16,835000.0,164900,721000,885900,341020,-50900.0,-5.745569477367648,0.9425443052263235
564753,290 44TH PL NE SALEM OR 97301,2025-05-16,422000.0,137040,204740,341780,170020,80220.0,23.47123880859032,1.2347123880859032
581609,1975 23RD ST NE SALEM OR 97301,2025-05-16,410000.0,137040,184520,321560,163750,88440.0,27.50342082348551,1.2750342082348551
342354,2236 DAVIS RD S SALEM OR 97306,2025-05-16,545000.0,168000,343860,511860,260270,33140.0,6.474426601023718,1.064744266010237
576115,320 HANSEN AVE S SALEM OR 97302,2025-05-16,849900.0,184200,500710,684910,347340,164990.0,24.08929640390708,1.240892964039071
592586,2163 STORTZ AVE NE SALEM OR 97301,2025-05-19,315000.0,137040,157570,294610,130200,20390.0,6.92101422219205,1.0692101422219205
570044,4361 CLOUDVIEW DR S SALEM OR 97302,2025-05-19,592900.0,165000,429360,594360,308450,-1460.0,-0.2456423716266236,0.9975435762837338
568463,465 20TH ST SE SALEM OR 97301,2025-05-20,405000.0,137040,215400,352440,176260,52560.0,14.913176710929521,1.149131767109295
342733,109 MOUNTAIN VISTA AVE SE SALEM OR 97306,2025-05-21,575000.0,162500,546060,708560,383100,-133560.0,-18.849497572541495,0.811505024274585
591525,2905 WINTER ST SE SALEM OR 97302,2025-05-21,478000.0,184500,199000,383500,188440,94500.0,24.641460234680572,1.2464146023468057
572669,350 SALEM HEIGHTS AVE S SALEM OR 97302,2025-05-21,380000.0,165000,162180,327180,129420,52820.0,16.144018583042975,1.1614401858304297
560378,1736 ICABOD CT NE SALEM OR 97305,2025-05-21,300000.0,98060,137270,235330,134670,64670.0,27.480559214719758,1.2748055921471975
596096,1617 ILER ST S SALEM OR 97302,2025-05-21,639865.0,165000,430170,595170,319220,44695.0,7.5096191004250885,1.075096191004251
342357,2231 TUSCANA AVE S SALEM OR 97306,2025-05-23,580000.0,175000,391260,566260,318560,13740.0,2.4264472150602194,1.0242644721506022
547802,1285 45TH AVE NE SALEM OR 97301,2025-05-23,295000.0,137040,115100,252140,108550,42860.0,16.998492900769413,1.1699849290076942
585647,1160 MARKET ST NE SALEM OR 97301,2025-05-23,250000.0,137040,122420,259460,133510,-9460.0,-3.646034070762352,0.9635396592923765
607191,5592 49TH AVE NE SALEM OR 97305,2025-05-22,450000.0,137040,295210,432250,214230,17750.0,4.1064198958935805,1.0410641989589358
588649,4648 SQUIRE CT NE SALEM OR 97301,2025-05-22,398000.0,137040,199700,336740,157300,61260.0,18.19207697333254,1.1819207697333254
353248,2368 RED SHALE AVE SE SALEM OR 97306,2025-05-28,1178000.0,187500,829210,1016710,459540,161290.0,15.86391399710832,1.1586391399710831
586289,838 HIGHLAND AVE NE SALEM OR 97301,2025-05-28,378000.0,134540,189050,323590,136970,54410.0,16.814487468710404,1.1681448746871042
326408,3988 NEW CARISSA LN NE SALEM OR 97305,2025-05-28,525000.0,137040,524760,661800,333580,-136800.0,-20.670897552130555,0.7932910244786945
565418,4985 PULLMAN AVE SE SALEM OR 97302,2025-05-23,405000.0,165000,238640,403640,200220,1360.0,0.3369339014963829,1.0033693390149638
550448,4255 GREAT PLAINS DR NE SALEM OR 97305,2025-05-29,455000.0,137040,299400,436440,223010,18560.0,4.252589130235542,1.0425258913023554
525912,3380 HYACINTH ST NE SALEM OR 97301,2025-05-29,414750.0,165520,411980,577500,234720,-162750.0,-28.18181818181818,0.7181818181818181
585327,4258 OAKMAN ST S SALEM OR 97302,2025-05-29,440000.0,165000,230810,395810,201260,44190.0,11.164447588489427,1.1116444758848942
568552,548 17TH ST SE SALEM OR 97301,2025-06-02,290000.0,134540,94390,228930,89310,61070.0,26.676276591097714,1.2667627659109773
549620,4683 SETTLERS DR NE SALEM OR 97305,2025-06-04,380000.0,137040,225580,362620,178400,17380.0,4.792896144724505,1.0479289614472451
580471,1065 DENISE ST SE SALEM OR 97306,2025-06-04,375000.0,130000,222030,352030,158340,22970.0,6.525012072834702,1.065250120728347
548884,2293 47TH AVE NE SALEM OR 97305,2025-06-04,350000.0,95560,185440,281000,180570,69000.0,24.555160142348754,1.2455516014234875
570496,3275 HOLIDAY DR S SALEM OR 97302,2025-06-06,915000.0,193800,683170,876970,437130,38030.0,4.33652234397984,1.0433652234397983
568416,2060 TRADE ST SE SALEM OR 97301,2025-06-06,355000.0,137040,168110,305150,145420,49850.0,16.336228084548583,1.1633622808454858
577059,2030 MAPLE AVE NE SALEM OR 97301,2025-06-06,379000.0,137040,216360,353400,129760,25600.0,7.243916242218449,1.0724391624221845
595628,569 24TH ST NE SALEM OR 97301,2025-06-06,422000.0,128000,262860,390860,190980,31140.0,7.967047024510054,1.0796704702451005
343506,356 MOUNTAIN VISTA AVE SE SALEM OR 97306,2025-06-06,589000.0,165000,548420,713420,348220,-124420.0,-17.439937203891116,0.8256006279610888
575163,3196 LA COSTA LOOP S SALEM OR 97302,2025-05-29,400000.0,142500,233700,376200,224910,23800.0,6.3264221158958,1.063264221158958
580953,3480 AZALEA DR S SALEM OR 97302,2025-05-29,660000.0,192000,599770,791770,521790,-131770.0,-16.642459300049257,0.8335754069995074
354911,1691 YORK BUTTE AVE SE SALEM OR 97306,2025-05-29,670000.0,165000,528800,693800,348400,-23800.0,-3.4303833957912944,0.9656961660420871
532615,1101 PAWNEE CIR SE SALEM OR 97306,2025-05-29,465000.0,142500,251520,394020,288520,70980.0,18.01431399421349,1.180143139942135
583915,570 JUDSON ST SE SALEM OR 97302,2025-06-03,435000.0,184500,201080,385580,243500,49420.0,12.81705482649515,1.1281705482649516
343151,5647 SEEGER LN SE SALEM OR 97306,2025-05-30,500000.0,165000,461610,626610,339940,-126610.0,-20.205550501907087,0.7979444949809291
334739,5567 WIGEON ST SE SALEM OR 97306,2025-05-30,601500.0,165000,619280,784280,456260,-182780.0,-23.305452134441783,0.7669454786555822
551068,4729 SESAME ST NE SALEM OR 97305,2025-05-30,250000.0,137040,277630,414670,202790,-164670.0,-39.7110955699713,0.602889044300287
353055,1435 GRANTHAM LN SE SALEM OR 97302,2025-06-05,496500.0,184500,378710,563210,309810,-66710.0,-11.844605031870884,0.8815539496812912
579743,120 KASHMIR ST SE SALEM OR 97306,2025-06-05,480000.0,165000,386800,551800,267460,-71800.0,-13.011960855382384,0.8698803914461761
587584,1925 LIBERTY ST NE SALEM OR 97301,2025-04-11,214000.0,84750,130250,215000,60960,-1000.0,-0.46511627906976744,0.9953488372093023
341047,1785 JOHN MUIR CIR SE SALEM OR 97302,2025-06-09,143000.0,118650,0,118650,91990,24350.0,20.522545301306362,1.2052254530130637
594681,1385 TIBURON CT SE SALEM OR 97302,2025-06-09,465000.0,184500,259590,444090,279390,20910.0,4.708505032763629,1.0470850503276363
584536,1765 BROADWAY ST NE SALEM OR 97301,2025-06-09,337000.0,99750,223370,323120,150510,13880.0,4.295617727160188,1.0429561772716018
552316,4843 HAZELGREEN RD NE SALEM OR 97305,2025-06-09,490000.0,182600,238450,421050,208950,68950.0,16.375727348295925,1.1637572734829593
570951,3110 FLOWER AVE NE SALEM OR 97301,2025-06-09,427000.0,137040,232940,369980,184350,57020.0,15.411643872641765,1.1541164387264176
573124,4094 LUCILLE AVE SE SALEM OR 97302,2025-06-10,495000.0,165000,283100,448100,223650,46900.0,10.466413746931488,1.104664137469315
338166,3733 GALLOWAY ST S SALEM OR 97302,2025-06-11,615000.0,165000,613490,778490,425450,-163490.0,-21.00091202199129,0.7899908797800871
578230,3860 ST ANDREWS LOOP S SALEM OR 97302,2025-06-12,825000.0,173000,535440,708440,473950,116560.0,16.453051775732597,1.164530517757326
586775,1779 COURT ST NE SALEM OR 97301,2025-06-12,365000.0,128000,205810,333810,152020,31190.0,9.343638596806567,1.0934363859680656
595213,215 14TH ST SE SALEM OR 97301,2025-05-01,450000.0,137040,253160,390200,133350,59800.0,15.32547411583803,1.1532547411583802
573251,3346 FAIRHAVEN AVE NE SALEM OR 97301,2025-05-30,290000.0,99750,147390,247140,95310,42860.0,17.34239702193089,1.173423970219309
595609,2335 HIGH ST SE SALEM OR 97302,2025-06-13,675000.0,187500,417990,605490,343480,69510.0,11.479958380815537,1.1147995838081555
342139,5918 BELKNAP SPRINGS ST SE SALEM OR 97306,2025-06-13,335000.0,96060,255080,351140,208750,-16140.0,-4.596457253517116,0.9540354274648288
356210,5149 METEOR AVE NE SALEM OR 97305,2025-06-13,482500.0,137040,339120,476160,275450,6340.0,1.3314852150537635,1.0133148521505377
548627,4834 DRIFTWOOD CT NE SALEM OR 97305,2025-06-13,389950.0,137040,221920,358960,162030,30990.0,8.633273902384667,1.0863327390238466
572052,2234 MAPLEWOOD DR S SALEM OR 97306,2025-06-13,279900.0,86450,156540,242990,119270,36910.0,15.189925511337915,1.151899255113379
578548,641 WIPWOOD DR SE SALEM OR 97306,2025-06-13,501000.0,165000,296670,461670,287800,39330.0,8.519072064461628,1.0851907206446163
